x,y
    1.1404488525639647,    -0.8778036364988564
    1.1477455842128237,    -0.8827622339899357
    1.1549236884547929,    -0.887891054646327
    1.1619791950227987,    -0.8931872616761576
    1.168908201459526,    -0.8986479257048077
    1.1757068752758968,    -0.9042700263951718
    1.1823714560708525,    -0.9100504541182308
    1.18889825761126,    -0.9159860116730133
    1.1952836698707985,    -0.9220734160549922
    1.2015241610266931,    -0.9283093002719418
    1.2076162794131946,    -0.9346902152062478
    1.2135566554307238,    -0.9412126315226421
    1.219342003409623,    -0.9478729416203063
    1.2249691234274878,    -0.9546674616282647
    1.2304349030790687,    -0.9615924334429627
    1.235736319197768,    -0.9686440268069051
    1.2408704395277774,    -0.9758183414272006
    1.2458344243459318,    -0.9831114091328461
    1.250625528032384,    -0.9905191960695544
    1.2552411005892279,    -0.9980376049309101
    1.2596785891062339,    -1.0056624772246234
    1.263935539172885,    -1.0133895955726262
    1.2680095962359297,    -1.021214686043736
    1.2718985069017053,    -1.0291334205176037
    1.2756001201825067,    -1.0371414190786297
    1.2791123886863167,    -1.0452342524385316
    1.2824333697492338,    -1.0534074443862194
    1.2855612265099754,    -1.061656474263622
    1.2884942289258603,    -1.069976779466102
    1.29123075472971,    -1.0783637579660663
    1.293769290327137,    -1.0868127708583868
    1.2961084316337261,    -1.0953191449262143
    1.298246884851645,    -1.1038781752257736
    1.3001834671852541,    -1.1124851276887044
    1.30191710749532,    -1.1211352417405143
    1.3034468468914717,    -1.1298237329336882
    1.3047718392625707,    -1.1385457955940073
    1.3058913517447006,    -1.1472966054786038
    1.306804765126522,    -1.1560713224442905
    1.3075115741917616,    -1.164865093124681
    1.308011387998652,    -1.1736730536146267
    1.3083039300961645,    -1.182490332160481
    1.3083890386769168,    -1.1913120518547062
    1.30826666666667,    -1.20013333333333
    1.30826666666667,    -1.21013333333333
    1.30826666666667,    -1.22013333333333
    1.30826666666667,    -1.23013333333333
    1.30826666666667,    -1.24013333333333
    1.30826666666667,    -1.25013333333333
    1.30826666666667,    -1.26013333333333
    1.30826666666667,    -1.27013333333333
    1.30826666666667,    -1.28013333333333
    1.30826666666667,    -1.29013333333333
    1.30826666666667,    -1.30013333333333
    1.30826666666667,    -1.31013333333333
    1.30826666666667,    -1.32013333333333
    1.30826666666667,    -1.33013333333333
    1.30826666666667,    -1.34013333333333
    1.30826666666667,    -1.35013333333333
    1.30826666666667,    -1.36013333333333
    1.30826666666667,    -1.37013333333333
    1.30826666666667,    -1.38013333333333
    1.30826666666667,    -1.39013333333333
    1.30833333333333,    -1.4
    1.30833333333333,    -1.41
    1.30833333333333,    -1.42
    1.30833333333333,    -1.43
    1.30833333333333,    -1.44
    1.30833333333333,    -1.45
    1.30833333333333,    -1.46
    1.30833333333333,    -1.47
    1.30833333333333,    -1.48
    1.30833333333333,    -1.49
    1.30833333333333,    -1.5
    1.30833333333333,    -1.51
    1.30833333333333,    -1.52
    1.30833333333333,    -1.53
    1.30833333333333,    -1.54
    1.30833333333333,    -1.55
    1.30833333333333,    -1.56
    1.30833333333333,    -1.57
    1.30833333333333,    -1.58
    1.30833333333333,    -1.59
    1.30833333333333,    -1.6
    1.30833333333333,    -1.61
    1.30833333333333,    -1.62
    1.30833333333333,    -1.63
    1.30833333333333,    -1.64
    1.30833333333333,    -1.65
    1.30833333333333,    -1.66
    1.30833333333333,    -1.67
    1.30833333333333,    -1.68
    1.30833333333333,    -1.69
    1.30833333333333,    -1.7
    1.30833333333333,    -1.71
    1.30833333333333,    -1.72
    1.30833333333333,    -1.73
    1.30833333333333,    -1.74
    1.30833333333333,    -1.75
    1.30833333333333,    -1.76
    1.30833333333333,    -1.77
    1.30833333333333,    -1.78
    1.30833333333333,    -1.79
    1.30833333333333,    -1.8
    1.30833333333333,    -1.81
    1.30833333333333,    -1.82
    1.30833333333333,    -1.83
    1.30833333333333,    -1.84
    1.30833333333333,    -1.85
    1.30822426241162,    -1.85999848897417
    1.30789710155835,    -1.86999221920911
    1.30735200648436,    -1.87997643423048
    1.30658923662538,    -1.88994638209268
    1.30560915501856,    -1.89989731764048
    1.30441222812966,    -1.90982450476752
    1.30299902563106,    -1.91972321867038
    1.3013702201306,    -1.92958874809734
    1.29952658685148,    -1.93941639759073
    1.2974690032633,    -1.94920148972163
    1.29519844866441,    -1.95893936731616
    1.29271600371582,    -1.96862539567199
    1.29002284992688,    -1.9782549647642
    1.28712026909294,    -1.98782349143946
    1.28400964268526,    -1.99732642159728
    1.28069245119354,    -2.0067592323576
    1.27717027342128,    -2.01611743421336
    1.27344478573434,    -2.02539657316733
    1.26951776126308,    -2.03459223285192
    1.26539106905846,    -2.04370003663115
    1.26106667320248,    -2.05271564968371
    1.25654663187335,    -2.06163478106606
    1.25183309636594,    -2.07045318575472
    1.24692831006787,    -2.07916666666667
    1.24183460739177,    -2.08777107665691
    1.23655441266424,    -2.09626232049229
    1.231090238972,    -2.10463635680065
    1.22544468696579,    -2.11288919999423
    1.2196204436226,    -2.12101692216664
    1.21362028096682,    -2.12901565496233
    1.2074470547509,    -2.13688159141769
    1.2011037030962,    -2.144610987773
    1.19459324509453,    -2.1522001652542
    1.18791877937131,    -2.15964551182384
    1.18108348261072,    -2.16694348390021
    1.17409060804383,    -2.17409060804383
    1.16694348390021,    -2.18108348261072
    1.15964551182384,    -2.18791877937131
    1.1522001652542,    -2.19459324509453
    1.144610987773,    -2.2011037030962
    1.13688159141769,    -2.2074470547509
    1.12901565496233,    -2.21362028096682
    1.12101692216664,    -2.2196204436226
    1.11288919999423,    -2.22544468696579
    1.10463635680065,    -2.231090238972
    1.09626232049229,    -2.23655441266424
    1.08777107665691,    -2.24183460739177
    1.07916666666667,    -2.24692831006787
    1.07045318575472,    -2.25183309636594
    1.06163478106606,    -2.25654663187335
    1.05271564968371,    -2.26106667320248
    1.04370003663115,    -2.26539106905846
    1.03459223285192,    -2.26951776126308
    1.02539657316733,    -2.27344478573434
    1.01611743421336,    -2.27717027342128
    1.0067592323576,    -2.28069245119354
    0.997326421597282,    -2.28400964268526
    0.987823491439458,    -2.28712026909294
    0.978254964764205,    -2.29002284992688
    0.968625395671988,    -2.29271600371582
    0.958939367316163,    -2.29519844866441
    0.94920148972163,    -2.2974690032633
    0.939416397590725,    -2.29952658685148
    0.929588748097343,    -2.3013702201306
    0.919723218670379,    -2.30299902563106
    0.909824504767524,    -2.30441222812966
    0.899897317640484,    -2.30560915501856
    0.889946382092677,    -2.30658923662538
    0.879976434230482,    -2.30735200648436
    0.869992219209112,    -2.30789710155835
    0.859998488974174,    -2.30822426241163
    0.85,    -2.30233333333333
    0.84,    -2.30233333333333
    0.83,    -2.30233333333333
    0.82,    -2.30233333333333
    0.81,    -2.30233333333333
    0.8,    -2.30233333333333
    0.79,    -2.30233333333333
    0.78,    -2.30233333333333
    0.77,    -2.30233333333333
    0.76,    -2.30233333333333
    0.75,    -2.30233333333333
    0.74,    -2.30233333333333
    0.73,    -2.30233333333333
    0.72,    -2.30233333333333
    0.71,    -2.30233333333333
    0.7,    -2.30233333333333
    0.69,    -2.30233333333333
    0.68,    -2.30233333333333
    0.67,    -2.30233333333333
    0.66,    -2.30233333333333
    0.65,    -2.30233333333333
    0.64,    -2.30233333333333
    0.63,    -2.30233333333333
    0.62,    -2.30233333333333
    0.61,    -2.30233333333333
    0.6,    -2.30233333333333
    0.59,    -2.30233333333333
    0.58,    -2.30233333333333
    0.57,    -2.30233333333333
    0.56,    -2.30233333333333
    0.55,    -2.30233333333333
    0.54,    -2.30233333333333
    0.53,    -2.30233333333333
    0.52,    -2.30233333333333
    0.51,    -2.30233333333333
    0.5,    -2.30233333333333
    0.49,    -2.30233333333333
    0.48,    -2.30233333333333
    0.47,    -2.30233333333333
    0.46,    -2.30233333333333
    0.45,    -2.30233333333333
    0.44,    -2.30233333333333
    0.43,    -2.30233333333333
    0.42,    -2.30233333333333
    0.41,    -2.30233333333333
    0.4,    -2.30233333333333
    0.39,    -2.30233333333333
    0.38,    -2.30233333333333
    0.37,    -2.30233333333333
    0.36,    -2.30233333333333
    0.35,    -2.30233333333333
    0.34,    -2.30233333333333
    0.33,    -2.30233333333333
    0.32,    -2.30233333333333
    0.31,    -2.30233333333333
    0.3,    -2.30233333333333
    0.29,    -2.30233333333333
    0.28,    -2.30233333333333
    0.27,    -2.30233333333333
    0.26,    -2.30233333333333
    0.25,    -2.30233333333333
    0.24,    -2.30233333333333
    0.23,    -2.30233333333333
    0.22,    -2.30233333333333
    0.21,    -2.30233333333333
    0.2,    -2.30233333333333
    0.19,    -2.30233333333333
    0.18,    -2.30233333333333
    0.17,    -2.30233333333333
    0.16,    -2.30233333333333
    0.15,    -2.30233333333333
    0.14,    -2.30233333333333
    0.13,    -2.30233333333333
    0.12,    -2.30233333333333
    0.11,    -2.30233333333333
    0.1,    -2.30233333333333
    0.09,    -2.30233333333333
    0.0800000000000001,    -2.30233333333333
    0.07,    -2.30233333333333
    0.06,    -2.30233333333333
    0.05,    -2.30233333333333
    0.04,    -2.30233333333333
    0.0300000000000001,    -2.30233333333333
    0.02,    -2.30233333333333
    0.01,    -2.30233333333333
    0.0,    -2.30233333333333
    -0.01,    -2.30233333333333
    -0.0199999999999999,    -2.30233333333333
    -0.03,    -2.30233333333333
    -0.04,    -2.30233333333333
    -0.05,    -2.30233333333333
    -0.06,    -2.30233333333333
    -0.0699999999999999,    -2.30233333333333
    -0.0799999999999999,    -2.30233333333333
    -0.09,    -2.30233333333333
    -0.1,    -2.30233333333333
    -0.11,    -2.30233333333333
    -0.12,    -2.30233333333333
    -0.13,    -2.30233333333333
    -0.14,    -2.30233333333333
    -0.15,    -2.30233333333333
    -0.16,    -2.30233333333333
    -0.17,    -2.30233333333333
    -0.18,    -2.30233333333333
    -0.19,    -2.30233333333333
    -0.2,    -2.30233333333333
    -0.21,    -2.30233333333333
    -0.22,    -2.30233333333333
    -0.23,    -2.30233333333333
    -0.24,    -2.30233333333333
    -0.25,    -2.30233333333333
    -0.26,    -2.30233333333333
    -0.27,    -2.30233333333333
    -0.28,    -2.30233333333333
    -0.29,    -2.30233333333333
    -0.3,    -2.30233333333333
    -0.31,    -2.30233333333333
    -0.32,    -2.30233333333333
    -0.33,    -2.30233333333333
    -0.34,    -2.30233333333333
    -0.35,    -2.30233333333333
    -0.358333333333333,    -2.30233333333333
    -0.368333333333333,    -2.30233333333333
    -0.378333333333333,    -2.30233333333333
    -0.388333333333333,    -2.30233333333333
    -0.398333333333333,    -2.30233333333333
    -0.408333333333333,    -2.30233333333333
    -0.418333333333333,    -2.30233333333333
    -0.428333333333333,    -2.30233333333333
    -0.438333333333333,    -2.30233333333333
    -0.448333333333333,    -2.30233333333333
    -0.458333333333333,    -2.30233333333333
    -0.468333333333333,    -2.30233333333333
    -0.478333333333333,    -2.30233333333333
    -0.488333333333333,    -2.30233333333333
    -0.498333333333333,    -2.30233333333333
    -0.508333333333333,    -2.30233333333333
    -0.518333333333333,    -2.30233333333333
    -0.528333333333333,    -2.30233333333333
    -0.538333333333333,    -2.30233333333333
    -0.548333333333333,    -2.30233333333333
    -0.558333333333333,    -2.30233333333333
    -0.568333333333333,    -2.30233333333333
    -0.578333333333333,    -2.30233333333333
    -0.588333333333333,    -2.30233333333333
    -0.598333333333333,    -2.30233333333333
    -0.608333333333333,    -2.30233333333333
    -0.618333333333333,    -2.30233333333333
    -0.628333333333333,    -2.30233333333333
    -0.638333333333333,    -2.30233333333333
    -0.648333333333333,    -2.30233333333333
    -0.658333333333333,    -2.30233333333333
    -0.668333333333333,    -2.30233333333333
    -0.678333333333333,    -2.30233333333333
    -0.688333333333333,    -2.30233333333333
    -0.698333333333333,    -2.30233333333333
    -0.708333333333333,    -2.30233333333333
    -0.718333333333333,    -2.30233333333333
    -0.728333333333333,    -2.30233333333333
    -0.738333333333333,    -2.30233333333333
    -0.748333333333333,    -2.30233333333333
    -0.758333333333333,    -2.30233333333333
    -0.768333333333333,    -2.30233333333333
    -0.778333333333333,    -2.30233333333333
    -0.788333333333333,    -2.30233333333333
    -0.798333333333333,    -2.30233333333333
    -0.808333333333333,    -2.30233333333333
    -0.818333333333333,    -2.30233333333333
    -0.828333333333333,    -2.30233333333333
    -0.838333333333333,    -2.30233333333333
    -0.848333333333333,    -2.30233333333333
    -0.858333333333333,    -2.30233333333333
    -0.868333333333333,    -2.30233333333333
    -0.878333333333333,    -2.30233333333333
    -0.888333333333333,    -2.30233333333333
    -0.898333333333333,    -2.30233333333333
    -0.908333333333333,    -2.30233333333333
    -0.918333333333333,    -2.30233333333333
    -0.928333333333333,    -2.30233333333333
    -0.938333333333333,    -2.30233333333333
    -0.948333333333333,    -2.30233333333333
    -0.958333333333333,    -2.30233333333333
    -0.968333333333333,    -2.30233333333333
    -0.978333333333333,    -2.30233333333333
    -0.988333333333333,    -2.30233333333333
    -0.998333333333333,    -2.30233333333333
    -1.00833333333333,    -2.30233333333333
    -1.01833333333333,    -2.30233333333333
    -1.02833333333333,    -2.30233333333333
    -1.03833333333333,    -2.30233333333333
    -1.04833333333333,    -2.30233333333333
    -1.05833333333333,    -2.30233333333333
    -1.06833333333333,    -2.30233333333333
    -1.07833333333333,    -2.30233333333333
    -1.08833333333333,    -2.30233333333333
    -1.09833333333333,    -2.30233333333333
    -1.10833333333333,    -2.30233333333333
    -1.11833333333333,    -2.30233333333333
    -1.12833333333333,    -2.30233333333333
    -1.13833333333333,    -2.30233333333333
    -1.14833333333333,    -2.30233333333333
    -1.15833333333333,    -2.30233333333333
    -1.16833333333333,    -2.30233333333333
    -1.17833333333333,    -2.30233333333333
    -1.18833333333333,    -2.30233333333333
    -1.19833333333333,    -2.30233333333333
    -1.20833333333333,    -2.30233333333333
    -1.21833333333333,    -2.30233333333333
    -1.22833333333333,    -2.30233333333333
    -1.23833333333333,    -2.30233333333333
    -1.24833333333333,    -2.30233333333333
    -1.25833333333333,    -2.30233333333333
    -1.26833333333333,    -2.30233333333333
    -1.27833333333333,    -2.30233333333333
    -1.28833333333333,    -2.30233333333333
    -1.29833333333333,    -2.30233333333333
    -1.30833333333333,    -2.30233333333333
    -1.31833333333333,    -2.30233333333333
    -1.32833333333333,    -2.30233333333333
    -1.33833333333333,    -2.30233333333333
    -1.34833333333333,    -2.30233333333333
    -1.35833333333333,    -2.30233333333333
    -1.36833333333333,    -2.30233333333333
    -1.37833333333333,    -2.30233333333333
    -1.38833333333333,    -2.30233333333333
    -1.39833333333333,    -2.30233333333333
    -1.40833333333333,    -2.30233333333333
    -1.41833333333333,    -2.30233333333333
    -1.42833333333333,    -2.30233333333333
    -1.43833333333333,    -2.30233333333333
    -1.44833333333333,    -2.30233333333333
    -1.45833333333333,    -2.30233333333333
    -1.46833333333333,    -2.30233333333333
    -1.47833333333333,    -2.30233333333333
    -1.48833333333333,    -2.30233333333333
    -1.49833333333333,    -2.30233333333333
    -1.50833333333333,    -2.30233333333333
    -1.51833333333333,    -2.30233333333333
    -1.52833333333333,    -2.30233333333333
    -1.53833333333333,    -2.30233333333333
    -1.54833333333333,    -2.30233333333333
    -1.55833333333333,    -2.30233333333333
    -1.56833333333333,    -2.30233333333333
    -1.57833333333333,    -2.30233333333333
    -1.58833333333333,    -2.30233333333333
    -1.59833333333333,    -2.30233333333333
    -1.60833333333333,    -2.30233333333333
    -1.61833333333333,    -2.30233333333333
    -1.62833333333333,    -2.30233333333333
    -1.63833333333333,    -2.30233333333333
    -1.64833333333333,    -2.30233333333333
    -1.65833333333333,    -2.30233333333333
    -1.66833333333333,    -2.30233333333333
    -1.67833333333333,    -2.30233333333333
    -1.68833333333333,    -2.30233333333333
    -1.69833333333333,    -2.30233333333333
    -1.70833333333333,    -2.30233333333333
    -1.71833333333333,    -2.30233333333333
    -1.72833333333333,    -2.30233333333333
    -1.73833333333333,    -2.30233333333333
    -1.74833333333333,    -2.30233333333333
    -1.75833333333333,    -2.30233333333333
    -1.76833333333333,    -2.30233333333333
    -1.77833333333333,    -2.30233333333333
    -1.78833333333333,    -2.30233333333333
    -1.79833333333333,    -2.30233333333333
    -1.80833333333333,    -2.30233333333333
    -1.81833333333333,    -2.30233333333333
    -1.82833333333333,    -2.30233333333333
    -1.83833333333333,    -2.30233333333333
    -1.84833333333333,    -2.30233333333333
    -1.85833333333333,    -2.30233333333333
    -1.86833333333333,    -2.30233333333333
    -1.87833333333333,    -2.30233333333333
    -1.88833333333333,    -2.30233333333333
    -1.89833333333333,    -2.30233333333333
    -1.90833333333333,    -2.30233333333333
    -1.91833333333333,    -2.30233333333333
    -1.92833333333333,    -2.30233333333333
    -1.93833333333333,    -2.30233333333333
    -1.94833333333333,    -2.30233333333333
    -1.95833333333333,    -2.30233333333333
    -1.96833333333333,    -2.30233333333333
    -1.97833333333333,    -2.30233333333333
    -1.98833333333333,    -2.30233333333333
    -1.99833333333333,    -2.30233333333333
    -2.00833333333333,    -2.30233333333333
    -2.01833333333333,    -2.30233333333333
    -2.02833333333333,    -2.30233333333333
    -2.03833333333333,    -2.30233333333333
    -2.04833333333333,    -2.30233333333333
    -2.05833333333333,    -2.30233333333333
    -2.06833333333333,    -2.30233333333333
    -2.07833333333333,    -2.30233333333333
    -2.08833333333333,    -2.30233333333333
    -2.09833333333333,    -2.30233333333333
    -2.10833333333333,    -2.30233333333333
    -2.11833333333333,    -2.30233333333333
    -2.12833333333333,    -2.30233333333333
    -2.13833333333333,    -2.30233333333333
    -2.14833333333333,    -2.30233333333333
    -2.15833333333333,    -2.30233333333333
    -2.16833333333333,    -2.30233333333333
    -2.17833333333333,    -2.30233333333333
    -2.18833333333333,    -2.30233333333333
    -2.19833333333333,    -2.30233333333333
    -2.20833333333333,    -2.30233333333333
    -2.21833333333333,    -2.30233333333333
    -2.22833333333333,    -2.30233333333333
    -2.23833333333333,    -2.30233333333333
    -2.24833333333333,    -2.30233333333333
    -2.25833333333333,    -2.30233333333333
    -2.26833333333333,    -2.30233333333333
    -2.27833333333333,    -2.30233333333333
    -2.28833333333333,    -2.30233333333333
    -2.29833333333333,    -2.30233333333333
    -2.30833333333333,    -2.30233333333333
    -2.31833333333333,    -2.30233333333333
    -2.32833333333333,    -2.30233333333333
    -2.33833333333333,    -2.30233333333333
    -2.34833333333333,    -2.30233333333333
    -2.35833333333333,    -2.30233333333333
    -2.36833333333333,    -2.30233333333333
    -2.37833333333333,    -2.30233333333333
    -2.38833333333333,    -2.30233333333333
    -2.39833333333333,    -2.30233333333333
    -2.40833333333333,    -2.30233333333333
    -2.41833333333333,    -2.30233333333333
    -2.42833333333333,    -2.30233333333333
    -2.43833333333333,    -2.30233333333333
    -2.44833333333333,    -2.30233333333333
    -2.45833333333333,    -2.30233333333333
    -2.46833333333333,    -2.30233333333333
    -2.47833333333333,    -2.30233333333333
    -2.48833333333333,    -2.30233333333333
    -2.49833333333333,    -2.30233333333333
    -2.50833333333333,    -2.30233333333333
    -2.51833333333333,    -2.30233333333333
    -2.52833333333333,    -2.30233333333333
    -2.53833333333333,    -2.30233333333333
    -2.54833333333333,    -2.30233333333333
    -2.55833333333333,    -2.30233333333333
    -2.56833333333333,    -2.30233333333333
    -2.57833333333333,    -2.30233333333333
    -2.58833333333333,    -2.30233333333333
    -2.59833333333333,    -2.30233333333333
    -2.60833333333333,    -2.30233333333333
    -2.61833333333333,    -2.30233333333333
    -2.62833333333333,    -2.30233333333333
    -2.63833333333333,    -2.30233333333333
    -2.64833333333333,    -2.30233333333333
    -2.65833333333333,    -2.30233333333333
    -2.66833333333333,    -2.30233333333333
    -2.67833333333333,    -2.30233333333333
    -2.68833333333333,    -2.30233333333333
    -2.69833333333333,    -2.30233333333333
    -2.70833333333333,    -2.30233333333333
    -2.71833333333333,    -2.30233333333333
    -2.72833333333333,    -2.30233333333333
    -2.73833333333333,    -2.30233333333333
    -2.74833333333333,    -2.30233333333333
    -2.75833333333333,    -2.30233333333333
    -2.76833333333333,    -2.30233333333333
    -2.77833333333333,    -2.30233333333333
    -2.78833333333333,    -2.30233333333333
    -2.79833333333333,    -2.30233333333333
    -2.80833333333333,    -2.30233333333333
    -2.81833333333333,    -2.30233333333333
    -2.82833333333333,    -2.30233333333333
    -2.83833333333333,    -2.30233333333333
    -2.84833333333333,    -2.30233333333333
    -2.85833333333333,    -2.30233333333333
    -2.86833333333333,    -2.30233333333333
    -2.87833333333333,    -2.30233333333333
    -2.88833333333333,    -2.30233333333333
    -2.89833333333333,    -2.30233333333333
    -2.90833333333333,    -2.30233333333333
    -2.91833333333333,    -2.30233333333333
    -2.92833333333333,    -2.30233333333333
    -2.93833333333333,    -2.30233333333333
    -2.94833333333333,    -2.30233333333333
    -2.95833333333333,    -2.30233333333333
    -2.96833333333333,    -2.30233333333333
    -2.97833333333333,    -2.30233333333333
    -2.98833333333333,    -2.30233333333333
    -2.99833333333333,    -2.30233333333333
    -3.00833333333333,    -2.30233333333333
    -3.01833333333333,    -2.30233333333333
    -3.02833333333333,    -2.30233333333333
    -3.03833333333333,    -2.30233333333333
    -3.04833333333333,    -2.30233333333333
    -3.05833333333333,    -2.30233333333333
    -3.06833333333333,    -2.30233333333333
    -3.07833333333333,    -2.30233333333333
    -3.08833333333333,    -2.30233333333333
    -3.09833333333333,    -2.30233333333333
    -3.10833333333333,    -2.30233333333333
    -3.11833333333333,    -2.30233333333333
    -3.12833333333333,    -2.30233333333333
    -3.13833333333333,    -2.30233333333333
    -3.14833333333333,    -2.30233333333333
    -3.15833333333333,    -2.30233333333333
    -3.16833333333333,    -2.30233333333333
    -3.17833333333333,    -2.30233333333333
    -3.18833333333333,    -2.30233333333333
    -3.19833333333333,    -2.30233333333333
    -3.20833333333333,    -2.30233333333333
    -3.21833333333333,    -2.30233333333333
    -3.22833333333333,    -2.30233333333333
    -3.23833333333333,    -2.30233333333333
    -3.24833333333333,    -2.30233333333333
    -3.25833333333333,    -2.30233333333333
    -3.26833333333333,    -2.30233333333333
    -3.27833333333333,    -2.30233333333333
    -3.28833333333333,    -2.30233333333333
    -3.29833333333333,    -2.30233333333333
    -3.30833333333333,    -2.30233333333333
    -3.31833333333333,    -2.30233333333333
    -3.32833333333333,    -2.30233333333333
    -3.33833333333333,    -2.30233333333333
    -3.34833333333333,    -2.30233333333333
    -3.35833333333333,    -2.30233333333333
    -3.36833333333333,    -2.30233333333333
    -3.37833333333333,    -2.30233333333333
    -3.38833333333333,    -2.30233333333333
    -3.39833333333333,    -2.30233333333333
    -3.40833333333333,    -2.30233333333333
    -3.41833333333333,    -2.30233333333333
    -3.42833333333333,    -2.30233333333333
    -3.43833333333333,    -2.30233333333333
    -3.44833333333333,    -2.30233333333333
    -3.45833333333333,    -2.30233333333333
    -3.46833333333333,    -2.30233333333333
    -3.47833333333333,    -2.30233333333333
    -3.48833333333333,    -2.30233333333333
    -3.49833333333333,    -2.30233333333333
    -3.50833333333333,    -2.30233333333333
    -3.51833333333333,    -2.30233333333333
    -3.52833333333333,    -2.30233333333333
    -3.53833333333333,    -2.30233333333333
    -3.54833333333333,    -2.30233333333333
    -3.55833333333333,    -2.30233333333333
    -3.56833333333333,    -2.30233333333333
    -3.57833333333333,    -2.30233333333333
    -3.58833333333333,    -2.30233333333333
    -3.59833333333333,    -2.30233333333333
    -3.60833333333333,    -2.30233333333333
    -3.61833333333333,    -2.30233333333333
    -3.62833333333333,    -2.30233333333333
    -3.63833333333333,    -2.30233333333333
    -3.64833333333333,    -2.30233333333333
    -3.65833333333333,    -2.30233333333333
    -3.66833333333333,    -2.30233333333333
    -3.67833333333333,    -2.30233333333333
    -3.68833333333333,    -2.30233333333333
    -3.69833333333333,    -2.30233333333333
    -3.70833333333333,    -2.30233333333333
    -3.71833333333333,    -2.30233333333333
    -3.72833333333333,    -2.30233333333333
    -3.73833333333333,    -2.30233333333333
    -3.74833333333333,    -2.30233333333333
    -3.75833333333333,    -2.30233333333333
    -3.76833333333333,    -2.30233333333333
    -3.77833333333333,    -2.30233333333333
    -3.78833333333333,    -2.30233333333333
    -3.79833333333333,    -2.30233333333333
    -3.80833333333333,    -2.30233333333333
    -3.81833333333333,    -2.30233333333333
    -3.82833333333333,    -2.30233333333333
    -3.83833333333333,    -2.30233333333333
    -3.84833333333333,    -2.30233333333333
    -3.85833333333333,    -2.30233333333333
    -3.86833333333333,    -2.30233333333333
    -3.875,    -2.30233333333333
    -3.885,    -2.30233333333333
    -3.895,    -2.30233333333333
    -3.905,    -2.30233333333333
    -3.915,    -2.30233333333333
    -3.925,    -2.30233333333333
    -3.935,    -2.30233333333333
    -3.945,    -2.30233333333333
    -3.955,    -2.30233333333333
    -3.965,    -2.30233333333333
    -3.975,    -2.30233333333333
    -3.985,    -2.30233333333333
    -3.995,    -2.30233333333333
    -4.005,    -2.30233333333333
    -4.015,    -2.30233333333333
    -4.025,    -2.30233333333333
    -4.035,    -2.30233333333333
    -4.045,    -2.30233333333333
    -4.055,    -2.30233333333333
    -4.065,    -2.30233333333333
    -4.075,    -2.30233333333333
    -4.085,    -2.30233333333333
    -4.095,    -2.30233333333333
    -4.105,    -2.30233333333333
    -4.115,    -2.30233333333333
    -4.125,    -2.30233333333333
    -4.135,    -2.30233333333333
    -4.145,    -2.30233333333333
    -4.155,    -2.30233333333333
    -4.165,    -2.30233333333333
    -4.175,    -2.30233333333333
    -4.185,    -2.30233333333333
    -4.195,    -2.30233333333333
    -4.205,    -2.30233333333333
    -4.215,    -2.30233333333333
    -4.225,    -2.30233333333333
    -4.235,    -2.30233333333333
    -4.245,    -2.30233333333333
    -4.255,    -2.30233333333333
    -4.265,    -2.30233333333333
    -4.275,    -2.30233333333333
    -4.285,    -2.30233333333333
    -4.295,    -2.30233333333333
    -4.305,    -2.30233333333333
    -4.315,    -2.30233333333333
    -4.325,    -2.30233333333333
    -4.335,    -2.30233333333333
    -4.345,    -2.30233333333333
    -4.355,    -2.30233333333333
    -4.365,    -2.30233333333333
    -4.375,    -2.30233333333333
    -4.385,    -2.30233333333333
    -4.395,    -2.30233333333333
    -4.405,    -2.30233333333333
    -4.415,    -2.30233333333333
    -4.425,    -2.30233333333333
    -4.435,    -2.30233333333333
    -4.445,    -2.30233333333333
    -4.455,    -2.30233333333333
    -4.465,    -2.30233333333333
    -4.475,    -2.30233333333333
    -4.485,    -2.30233333333333
    -4.495,    -2.30233333333333
    -4.505,    -2.30233333333333
    -4.515,    -2.30233333333333
    -4.525,    -2.30233333333333
    -4.535,    -2.30233333333333
    -4.545,    -2.30233333333333
    -4.555,    -2.30233333333333
    -4.565,    -2.30233333333333
    -4.575,    -2.30233333333333
    -4.585,    -2.30233333333333
    -4.595,    -2.30233333333333
    -4.60999848897417,    -2.30822426241163
    -4.61999221920911,    -2.30789710155835
    -4.62997643423048,    -2.30735200648436
    -4.63994638209268,    -2.30658923662538
    -4.64989731764048,    -2.30560915501856
    -4.65982450476752,    -2.30441222812966
    -4.66972321867038,    -2.30299902563106
    -4.67958874809734,    -2.3013702201306
    -4.68941639759073,    -2.29952658685148
    -4.69920148972163,    -2.2974690032633
    -4.70893936731616,    -2.29519844866441
    -4.71862539567199,    -2.29271600371582
    -4.72825496476421,    -2.29002284992688
    -4.73782349143946,    -2.28712026909294
    -4.74732642159728,    -2.28400964268526
    -4.7567592323576,    -2.28069245119354
    -4.76611743421336,    -2.27717027342128
    -4.77539657316733,    -2.27344478573434
    -4.78459223285192,    -2.26951776126308
    -4.79370003663115,    -2.26539106905846
    -4.80271564968371,    -2.26106667320248
    -4.81163478106606,    -2.25654663187335
    -4.82045318575472,    -2.25183309636594
    -4.82916666666667,    -2.24692831006787
    -4.83777107665691,    -2.24183460739177
    -4.8462623204923,    -2.23655441266424
    -4.85463635680065,    -2.231090238972
    -4.86288919999423,    -2.22544468696579
    -4.87101692216664,    -2.2196204436226
    -4.87901565496233,    -2.21362028096682
